Order_ID,Vendor_ID,Product_Category,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Status,Quantity,Price_Per_Unit,Region,Revenue,Month_Name,Lead_Time,Delivery_Delay,Non_Delivered,Late,On_Time,Early,Delivered_Qty,,,
ORD-4447,VND-002,Office Supplies,24/11/2025,02/12/2025,02/12/2025,Delivered,98,12,East,1176,November,8,0,0,0,1,0,98,,,
ORD-4448,VND-013,Furniture,24/11/2025,03/12/2025,,In Transit,1,21000,North,21000,November,,,1,0,0,0,0,,,
ORD-4449,VND-006,Furniture,25/11/2025,02/12/2025,30/11/2025,Delivered,1,8000,South,8000,November,5,-2,0,0,0,1,1,,,
ORD-4450,VND-003,Furniture,25/11/2025,04/12/2025,,In Transit,3,21000,West,63000,November,,,1,0,0,0,0,,,
ORD-4451,VND-014,Office Supplies,25/11/2025,02/12/2025,03/12/2025,Delivered,74,150,South,11100,November,8,1,0,1,0,0,74,,,
ORD-4452,VND-008,Furniture,25/11/2025,01/12/2025,03/12/2025,Delivered,3,7000,South,21000,November,8,2,0,1,0,0,3,,,
ORD-4453,VND-002,Apparel,25/11/2025,03/12/2025,02/12/2025,Delivered,53,75,Central,3975,November,7,-1,0,0,0,1,53,,,
ORD-4454,VND-001,Apparel,25/11/2025,04/12/2025,06/12/2025,Delivered,47,180,South,8460,November,11,2,0,1,0,0,47,,,
ORD-4455,VND-009,Apparel,25/11/2025,01/12/2025,04/12/2025,Delivered,48,60,International,2880,November,9,3,0,1,0,0,48,,,
ORD-4456,VND-014,Apparel,25/11/2025,02/12/2025,30/11/2025,Delivered,54,195,South,10530,November,5,-2,0,0,0,1,54,,,
ORD-4457,VND-012,Electronics,25/11/2025,29/11/2025,01/12/2025,Delivered,5,3000,International,15000,November,6,2,0,1,0,0,5,,,
ORD-4458,VND-003,Apparel,25/11/2025,30/11/2025,28/11/2025,Delivered,53,130,East,6890,November,3,-2,0,0,0,1,53,,,
ORD-4459,VND-011,Furniture,25/11/2025,30/11/2025,28/11/2025,Delivered,2,12000,South,24000,November,3,-2,0,0,0,1,2,,,
ORD-4460,VND-001,Office Supplies,25/11/2025,30/11/2025,29/11/2025,Delivered,75,15,North,1125,November,4,-1,0,0,0,1,75,,,
ORD-4461,VND-007,Furniture,25/11/2025,02/12/2025,02/12/2025,Delivered,1,21000,International,21000,November,7,0,0,0,1,0,1,,,
ORD-4462,VND-013,Apparel,25/11/2025,29/11/2025,02/12/2025,Delivered,45,220,International,9900,November,7,3,0,1,0,0,45,,,
ORD-4463,VND-015,Electronics,25/11/2025,03/12/2025,03/12/2025,Delivered,5,45000,West,225000,November,8,0,0,0,1,0,5,,,
ORD-4464,VND-010,Apparel,25/11/2025,02/12/2025,03/12/2025,Delivered,54,45,East,2430,November,8,1,0,1,0,0,54,,,
ORD-4465,VND-005,Office Supplies,25/11/2025,02/12/2025,04/12/2025,Delivered,90,22,South,1980,November,9,2,0,1,0,0,90,,,
ORD-4466,VND-005,Furniture,25/11/2025,29/11/2025,27/11/2025,Delivered,3,15000,North,45000,November,2,-2,0,0,0,1,3,,,
ORD-4467,VND-014,Office Supplies,26/11/2025,01/12/2025,,In Transit,15,50,West,750,November,,,1,0,0,0,0,,,
ORD-4468,VND-001,Office Supplies,26/11/2025,01/12/2025,04/12/2025,Delivered,14,80,East,1120,November,8,3,0,1,0,0,14,,,
ORD-4469,VND-015,Office Supplies,26/11/2025,01/12/2025,03/12/2025,Delivered,15,45,International,675,November,7,2,0,1,0,0,15,,,
ORD-4470,VND-015,Furniture,26/11/2025,02/12/2025,,In Transit,1,21000,North,21000,November,,,1,0,0,0,0,,,
ORD-4471,VND-009,Apparel,26/11/2025,30/11/2025,29/11/2025,Delivered,50,320,South,16000,November,3,-1,0,0,0,1,50,,,
ORD-4472,VND-007,Office Supplies,26/11/2025,04/12/2025,06/12/2025,Delivered,64,15,Central,960,November,10,2,0,1,0,0,64,,,
ORD-4473,VND-008,Furniture,26/11/2025,05/12/2025,04/12/2025,Delivered,3,12000,Central,36000,November,8,-1,0,0,0,1,3,,,
ORD-4474,VND-009,Electronics,26/11/2025,05/12/2025,06/12/2025,Delivered,10,13500,East,135000,November,10,1,0,1,0,0,10,,,
ORD-4475,VND-006,Furniture,26/11/2025,03/12/2025,,Cancelled,1,8000,North,8000,November,,,1,0,0,0,0,,,
ORD-4476,VND-012,Electronics,26/11/2025,03/12/2025,,In Transit,4,1100,West,4400,November,,,1,0,0,0,0,,,
ORD-4477,VND-005,Furniture,26/11/2025,01/12/2025,03/12/2025,Delivered,1,6500,North,6500,November,7,2,0,1,0,0,1,,,
ORD-4478,VND-006,Apparel,26/11/2025,04/12/2025,,Cancelled,34,45,International,1530,November,,,1,0,0,0,0,,,
ORD-4479,VND-011,Office Supplies,26/11/2025,30/11/2025,01/12/2025,Delivered,79,18,Central,1422,November,5,1,0,1,0,0,79,,,
ORD-4480,VND-002,Apparel,26/11/2025,01/12/2025,29/11/2025,Delivered,14,60,East,840,November,3,-2,0,0,0,1,14,,,
ORD-4481,VND-004,Furniture,26/11/2025,04/12/2025,,In Transit,2,7000,South,14000,November,,,1,0,0,0,0,,,
ORD-4482,VND-003,Office Supplies,27/11/2025,01/12/2025,02/12/2025,Delivered,103,350,North,36050,November,5,1,0,1,0,0,103,,,
ORD-4483,VND-013,Electronics,27/11/2025,03/12/2025,04/12/2025,Delivered,4,1200,Central,4800,November,7,1,0,1,0,0,4,,,
ORD-4484,VND-007,Furniture,27/11/2025,04/12/2025,03/12/2025,Delivered,2,18000,West,36000,November,6,-1,0,0,0,1,2,,,
ORD-4485,VND-009,Office Supplies,27/11/2025,03/12/2025,06/12/2025,Delivered,93,25,East,2325,November,9,3,0,1,0,0,93,,,
ORD-4486,VND-005,Electronics,27/11/2025,03/12/2025,03/12/2025,Delivered,9,2400,South,21600,November,6,0,0,0,1,0,9,,,
ORD-4487,VND-006,Electronics,27/11/2025,05/12/2025,03/12/2025,Delivered,5,1100,North,5500,November,6,-2,0,0,0,1,5,,,
ORD-4488,VND-010,Apparel,27/11/2025,05/12/2025,08/12/2025,Delivered,16,320,West,5120,November,11,3,0,1,0,0,16,,,
ORD-4489,VND-014,Furniture,27/11/2025,03/12/2025,02/12/2025,Delivered,2,6500,South,13000,November,5,-1,0,0,0,1,2,,,
ORD-4490,VND-012,Electronics,27/11/2025,06/12/2025,,Cancelled,5,45000,International,225000,November,,,1,0,0,0,0,,,
ORD-4491,VND-012,Office Supplies,27/11/2025,04/12/2025,,In Transit,60,22,Central,1320,November,,,1,0,0,0,0,,,
ORD-4492,VND-002,Electronics,27/11/2025,04/12/2025,06/12/2025,Delivered,10,1800,International,18000,November,9,2,0,1,0,0,10,,,
ORD-4493,VND-003,Electronics,27/11/2025,06/12/2025,,Cancelled,9,1100,Central,9900,November,,,1,0,0,0,0,,,
ORD-4494,VND-003,Apparel,27/11/2025,05/12/2025,04/12/2025,Delivered,43,220,West,9460,November,7,-1,0,0,0,1,43,,,
ORD-4495,VND-012,Apparel,28/11/2025,05/12/2025,07/12/2025,Delivered,8,220,International,1760,November,9,2,0,1,0,0,8,,,
ORD-4496,VND-012,Office Supplies,28/11/2025,02/12/2025,04/12/2025,Delivered,42,45,Central,1890,November,6,2,0,1,0,0,42,,,
ORD-4497,VND-015,Apparel,28/11/2025,06/12/2025,06/12/2025,Delivered,45,45,East,2025,November,8,0,0,0,1,0,45,,,
ORD-4498,VND-009,Electronics,28/11/2025,02/12/2025,30/11/2025,Delivered,10,8500,West,85000,November,2,-2,0,0,0,1,10,,,
ORD-4499,VND-015,Electronics,28/11/2025,03/12/2025,03/12/2025,Delivered,7,1100,Central,7700,November,5,0,0,0,1,0,7,,,
ORD-4500,VND-007,Apparel,28/11/2025,02/12/2025,02/12/2025,Delivered,11,110,North,1210,November,4,0,0,0,1,0,11,,,
ORD-4501,VND-008,Electronics,28/11/2025,04/12/2025,05/12/2025,Delivered,10,5000,Central,50000,November,7,1,0,1,0,0,10,,,
ORD-4502,VND-011,Electronics,28/11/2025,02/12/2025,,Cancelled,9,7200,International,64800,November,,,1,0,0,0,0,,,
ORD-4503,VND-010,Office Supplies,28/11/2025,05/12/2025,07/12/2025,Delivered,93,15,East,1395,November,9,2,0,1,0,0,93,,,
ORD-4504,VND-011,Apparel,28/11/2025,06/12/2025,,Cancelled,44,320,South,14080,November,,,1,0,0,0,0,,,
ORD-4505,VND-009,Electronics,29/11/2025,06/12/2025,,Cancelled,4,7200,South,28800,November,,,1,0,0,0,0,,,
ORD-4506,VND-006,Apparel,29/11/2025,07/12/2025,08/12/2025,Delivered,51,140,Central,7140,November,9,1,0,1,0,0,51,,,
ORD-4507,VND-004,Office Supplies,29/11/2025,04/12/2025,04/12/2025,Delivered,47,95,South,4465,November,5,0,0,0,1,0,47,,,
ORD-4508,VND-012,Apparel,29/11/2025,04/12/2025,02/12/2025,Delivered,47,320,Central,15040,November,3,-2,0,0,0,1,47,,,
ORD-4509,VND-001,Electronics,29/11/2025,04/12/2025,,Cancelled,2,8500,East,17000,November,,,1,0,0,0,0,,,
ORD-4510,VND-008,Apparel,29/11/2025,04/12/2025,06/12/2025,Delivered,10,140,South,1400,November,7,2,0,1,0,0,10,,,
ORD-4511,VND-007,Electronics,29/11/2025,08/12/2025,11/12/2025,Delivered,10,1100,International,11000,November,12,3,0,1,0,0,10,,,
ORD-4512,VND-002,Electronics,29/11/2025,06/12/2025,04/12/2025,Delivered,3,13500,International,40500,November,5,-2,0,0,0,1,3,,,
ORD-4513,VND-008,Electronics,29/11/2025,08/12/2025,10/12/2025,Delivered,5,45000,North,225000,November,11,2,0,1,0,0,5,,,
ORD-4514,VND-012,Office Supplies,29/11/2025,03/12/2025,,Cancelled,94,12,Central,1128,November,,,1,0,0,0,0,,,
ORD-4515,VND-005,Apparel,29/11/2025,05/12/2025,06/12/2025,Delivered,13,110,South,1430,November,7,1,0,1,0,0,13,,,
ORD-4516,VND-007,Office Supplies,29/11/2025,07/12/2025,,In Transit,84,150,International,12600,November,,,1,0,0,0,0,,,
ORD-4517,VND-004,Apparel,29/11/2025,04/12/2025,04/12/2025,Delivered,11,220,East,2420,November,5,0,0,0,1,0,11,,,
ORD-4518,VND-005,Office Supplies,29/11/2025,04/12/2025,07/12/2025,Delivered,23,45,East,1035,November,8,3,0,1,0,0,23,,,
ORD-4519,VND-008,Furniture,29/11/2025,03/12/2025,,Cancelled,2,16500,North,33000,November,,,1,0,0,0,0,,,
ORD-4520,VND-001,Electronics,29/11/2025,05/12/2025,07/12/2025,Delivered,3,5000,East,15000,November,8,2,0,1,0,0,3,,,
ORD-4521,VND-001,Electronics,29/11/2025,04/12/2025,,Cancelled,7,2400,East,16800,November,,,1,0,0,0,0,,,
ORD-4522,VND-015,Office Supplies,30/11/2025,09/12/2025,08/12/2025,Delivered,113,50,South,5650,November,8,-1,0,0,0,1,113,,,
ORD-4523,VND-004,Furniture,30/11/2025,04/12/2025,02/12/2025,Delivered,1,3800,Central,3800,November,2,-2,0,0,0,1,1,,,
ORD-4524,VND-003,Electronics,30/11/2025,09/12/2025,10/12/2025,Delivered,5,1800,West,9000,November,10,1,0,1,0,0,5,,,
ORD-4525,VND-013,Apparel,30/11/2025,09/12/2025,,Cancelled,30,195,East,5850,November,,,1,0,0,0,0,,,
ORD-4526,VND-010,Office Supplies,30/11/2025,07/12/2025,,Cancelled,44,40,East,1760,November,,,1,0,0,0,0,,,
ORD-4527,VND-012,Electronics,30/11/2025,09/12/2025,12/12/2025,Delivered,1,1200,West,1200,November,12,3,0,1,0,0,1,,,
ORD-4528,VND-002,Electronics,30/11/2025,04/12/2025,05/12/2025,Delivered,4,8500,East,34000,November,5,1,0,1,0,0,4,,,
ORD-4529,VND-012,Office Supplies,30/11/2025,09/12/2025,08/12/2025,Delivered,76,25,South,1900,November,8,-1,0,0,0,1,76,,,
ORD-4530,VND-003,Office Supplies,30/11/2025,04/12/2025,04/12/2025,Delivered,96,45,South,4320,November,4,0,0,0,1,0,96,,,
ORD-4531,VND-011,Apparel,30/11/2025,04/12/2025,07/12/2025,Delivered,38,140,West,5320,November,7,3,0,1,0,0,38,,,
ORD-4532,VND-015,Apparel,30/11/2025,08/12/2025,10/12/2025,Delivered,53,220,International,11660,November,10,2,0,1,0,0,53,,,
ORD-4533,VND-015,Electronics,30/11/2025,04/12/2025,,Cancelled,9,1800,East,16200,November,,,1,0,0,0,0,,,
ORD-4534,VND-011,Electronics,30/11/2025,06/12/2025,04/12/2025,Delivered,2,2400,International,4800,November,4,-2,0,0,0,1,2,,,
ORD-4535,VND-014,Office Supplies,01/12/2025,07/12/2025,,In Transit,103,22,East,2266,December,,,1,0,0,0,0,,,
ORD-4536,VND-011,Electronics,01/12/2025,10/12/2025,09/12/2025,Delivered,3,1200,Central,3600,December,8,-1,0,0,0,1,3,,,
ORD-4537,VND-001,Electronics,01/12/2025,06/12/2025,06/12/2025,Delivered,5,2400,East,12000,December,5,0,0,0,1,0,5,,,
ORD-4538,VND-001,Office Supplies,01/12/2025,08/12/2025,,Cancelled,76,350,South,26600,December,,,1,0,0,0,0,,,
ORD-4539,VND-006,Electronics,01/12/2025,06/12/2025,08/12/2025,Delivered,8,29000,North,232000,December,7,2,0,1,0,0,8,,,
ORD-4540,VND-005,Electronics,01/12/2025,05/12/2025,,In Transit,2,8500,North,17000,December,,,1,0,0,0,0,,,
ORD-4541,VND-008,Furniture,01/12/2025,10/12/2025,,Cancelled,2,3800,North,7600,December,,,1,0,0,0,0,,,
ORD-4542,VND-002,Apparel,01/12/2025,08/12/2025,10/12/2025,Delivered,12,320,North,3840,December,9,2,0,1,0,0,12,,,
ORD-4543,VND-004,Office Supplies,01/12/2025,05/12/2025,07/12/2025,Delivered,28,15,International,420,December,6,2,0,1,0,0,28,,,
ORD-4544,VND-008,Furniture,01/12/2025,08/12/2025,08/12/2025,Delivered,1,16500,International,16500,December,7,0,0,0,1,0,1,,,
ORD-4545,VND-012,Apparel,02/12/2025,06/12/2025,08/12/2025,Delivered,51,220,East,11220,December,6,2,0,1,0,0,51,,,
ORD-4546,VND-006,Apparel,02/12/2025,11/12/2025,14/12/2025,Delivered,33,75,International,2475,December,12,3,0,1,0,0,33,,,
ORD-4547,VND-001,Apparel,02/12/2025,10/12/2025,11/12/2025,Delivered,11,90,East,990,December,9,1,0,1,0,0,11,,,
ORD-4548,VND-015,Furniture,02/12/2025,09/12/2025,12/12/2025,Delivered,3,18000,Central,54000,December,10,3,0,1,0,0,3,,,
ORD-4549,VND-004,Furniture,02/12/2025,11/12/2025,12/12/2025,Delivered,2,21000,East,42000,December,10,1,0,1,0,0,2,,,
ORD-4550,VND-001,Apparel,02/12/2025,08/12/2025,07/12/2025,Delivered,19,130,North,2470,December,5,-1,0,0,0,1,19,,,
ORD-4551,VND-013,Electronics,02/12/2025,10/12/2025,10/12/2025,Delivered,10,7200,West,72000,December,8,0,0,0,1,0,10,,,
ORD-4552,VND-002,Electronics,02/12/2025,10/12/2025,13/12/2025,Delivered,1,1200,West,1200,December,11,3,0,1,0,0,1,,,
ORD-4553,VND-005,Furniture,02/12/2025,08/12/2025,11/12/2025,Delivered,2,14000,South,28000,December,9,3,0,1,0,0,2,,,
ORD-4554,VND-014,Furniture,02/12/2025,11/12/2025,14/12/2025,Delivered,3,12000,South,36000,December,12,3,0,1,0,0,3,,,
ORD-4555,VND-008,Furniture,03/12/2025,07/12/2025,06/12/2025,Delivered,2,15000,East,30000,December,3,-1,0,0,0,1,2,,,
ORD-4556,VND-008,Apparel,03/12/2025,12/12/2025,14/12/2025,Delivered,6,180,West,1080,December,11,2,0,1,0,0,6,,,
ORD-4557,VND-011,Electronics,03/12/2025,10/12/2025,09/12/2025,Delivered,6,1100,North,6600,December,6,-1,0,0,0,1,6,,,
ORD-4558,VND-003,Furniture,03/12/2025,11/12/2025,,In Transit,2,4500,International,9000,December,,,1,0,0,0,0,,,
ORD-4559,VND-011,Furniture,03/12/2025,07/12/2025,10/12/2025,Delivered,3,15000,North,45000,December,7,3,0,1,0,0,3,,,
ORD-4560,VND-013,Office Supplies,03/12/2025,11/12/2025,13/12/2025,Delivered,23,30,North,690,December,10,2,0,1,0,0,23,,,
ORD-4561,VND-004,Apparel,03/12/2025,11/12/2025,,Cancelled,40,110,East,4400,December,,,1,0,0,0,0,,,
ORD-4562,VND-010,Office Supplies,03/12/2025,08/12/2025,,In Transit,98,12,East,1176,December,,,1,0,0,0,0,,,
ORD-4563,VND-011,Electronics,03/12/2025,12/12/2025,14/12/2025,Delivered,4,13500,Central,54000,December,11,2,0,1,0,0,4,,,
ORD-4564,VND-014,Office Supplies,04/12/2025,11/12/2025,14/12/2025,Delivered,106,50,North,5300,December,10,3,0,1,0,0,106,,,
ORD-4565,VND-006,Office Supplies,04/12/2025,10/12/2025,11/12/2025,Delivered,93,22,North,2046,December,7,1,0,1,0,0,93,,,
ORD-4566,VND-011,Office Supplies,04/12/2025,08/12/2025,07/12/2025,Delivered,42,150,East,6300,December,3,-1,0,0,0,1,42,,,
ORD-4567,VND-011,Apparel,04/12/2025,10/12/2025,,Cancelled,19,90,East,1710,December,,,1,0,0,0,0,,,
ORD-4568,VND-010,Electronics,04/12/2025,09/12/2025,08/12/2025,Delivered,8,45000,Central,360000,December,4,-1,0,0,0,1,8,,,
ORD-4569,VND-003,Office Supplies,04/12/2025,12/12/2025,,Cancelled,28,350,Central,9800,December,,,1,0,0,0,0,,,
ORD-4570,VND-002,Apparel,04/12/2025,11/12/2025,11/12/2025,Delivered,51,250,South,12750,December,7,0,0,0,1,0,51,,,
ORD-4571,VND-006,Electronics,04/12/2025,12/12/2025,,Cancelled,1,3000,West,3000,December,,,1,0,0,0,0,,,
ORD-4572,VND-011,Furniture,04/12/2025,10/12/2025,13/12/2025,Delivered,3,21000,North,63000,December,9,3,0,1,0,0,3,,,
ORD-4573,VND-013,Office Supplies,04/12/2025,13/12/2025,14/12/2025,Delivered,39,22,North,858,December,10,1,0,1,0,0,39,,,
ORD-4574,VND-015,Electronics,04/12/2025,12/12/2025,12/12/2025,Delivered,2,1800,Central,3600,December,8,0,0,0,1,0,2,,,
ORD-4575,VND-005,Office Supplies,04/12/2025,13/12/2025,15/12/2025,Delivered,69,95,Central,6555,December,11,2,0,1,0,0,69,,,
ORD-4576,VND-014,Furniture,04/12/2025,09/12/2025,12/12/2025,Delivered,1,12000,South,12000,December,8,3,0,1,0,0,1,,,
ORD-4577,VND-010,Electronics,04/12/2025,08/12/2025,,In Transit,3,3000,West,9000,December,,,1,0,0,0,0,,,
ORD-4578,VND-005,Apparel,04/12/2025,10/12/2025,13/12/2025,Delivered,14,90,South,1260,December,9,3,0,1,0,0,14,,,
ORD-4579,VND-010,Electronics,05/12/2025,12/12/2025,,In Transit,8,1800,West,14400,December,,,1,0,0,0,0,,,
ORD-4580,VND-013,Apparel,05/12/2025,11/12/2025,09/12/2025,Delivered,23,250,International,5750,December,4,-2,0,0,0,1,23,,,
ORD-4581,VND-005,Electronics,05/12/2025,11/12/2025,11/12/2025,Delivered,8,13500,North,108000,December,6,0,0,0,1,0,8,,,
ORD-4582,VND-010,Apparel,05/12/2025,14/12/2025,,Cancelled,49,220,South,10780,December,,,1,0,0,0,0,,,
ORD-4583,VND-012,Furniture,05/12/2025,11/12/2025,12/12/2025,Delivered,3,12000,Central,36000,December,7,1,0,1,0,0,3,,,
ORD-4584,VND-005,Furniture,05/12/2025,09/12/2025,12/12/2025,Delivered,2,4500,South,9000,December,7,3,0,1,0,0,2,,,
ORD-4585,VND-003,Furniture,05/12/2025,09/12/2025,10/12/2025,Delivered,3,16500,International,49500,December,5,1,0,1,0,0,3,,,
ORD-4586,VND-007,Electronics,05/12/2025,11/12/2025,11/12/2025,Delivered,10,1800,South,18000,December,6,0,0,0,1,0,10,,,
ORD-4587,VND-006,Furniture,05/12/2025,14/12/2025,,Cancelled,2,12000,North,24000,December,,,1,0,0,0,0,,,
ORD-4588,VND-004,Office Supplies,05/12/2025,09/12/2025,09/12/2025,Delivered,68,22,International,1496,December,4,0,0,0,1,0,68,,,
ORD-4589,VND-002,Furniture,05/12/2025,10/12/2025,10/12/2025,Delivered,1,14000,Central,14000,December,5,0,0,0,1,0,1,,,
ORD-4590,VND-012,Apparel,05/12/2025,11/12/2025,,In Transit,12,130,Central,1560,December,,,1,0,0,0,0,,,
ORD-4591,VND-009,Apparel,05/12/2025,13/12/2025,11/12/2025,Delivered,17,320,East,5440,December,6,-2,0,0,0,1,17,,,
ORD-4592,VND-001,Apparel,05/12/2025,09/12/2025,08/12/2025,Delivered,39,130,International,5070,December,3,-1,0,0,0,1,39,,,
ORD-4593,VND-013,Electronics,05/12/2025,10/12/2025,,Cancelled,6,1800,East,10800,December,,,1,0,0,0,0,,,
ORD-4594,VND-013,Office Supplies,05/12/2025,10/12/2025,08/12/2025,Delivered,50,22,East,1100,December,3,-2,0,0,0,1,50,,,
ORD-4595,VND-011,Furniture,05/12/2025,13/12/2025,,In Transit,3,4500,North,13500,December,,,1,0,0,0,0,,,
ORD-4596,VND-015,Office Supplies,05/12/2025,13/12/2025,14/12/2025,Delivered,22,12,South,264,December,9,1,0,1,0,0,22,,,
ORD-4597,VND-014,Office Supplies,05/12/2025,09/12/2025,,In Transit,41,40,Central,1640,December,,,1,0,0,0,0,,,
ORD-4598,VND-004,Apparel,05/12/2025,12/12/2025,,Cancelled,30,110,Central,3300,December,,,1,0,0,0,0,,,
ORD-4599,VND-001,Apparel,05/12/2025,11/12/2025,10/12/2025,Delivered,52,195,South,10140,December,5,-1,0,0,0,1,52,,,
ORD-4600,VND-013,Apparel,05/12/2025,12/12/2025,15/12/2025,Delivered,38,90,Central,3420,December,10,3,0,1,0,0,38,,,
ORD-4601,VND-006,Electronics,06/12/2025,13/12/2025,11/12/2025,Delivered,2,29000,South,58000,December,5,-2,0,0,0,1,2,,,
ORD-4602,VND-004,Office Supplies,06/12/2025,11/12/2025,10/12/2025,Delivered,49,30,International,1470,December,4,-1,0,0,0,1,49,,,
ORD-4603,VND-005,Office Supplies,06/12/2025,14/12/2025,15/12/2025,Delivered,63,350,North,22050,December,9,1,0,1,0,0,63,,,
ORD-4604,VND-005,Electronics,06/12/2025,14/12/2025,15/12/2025,Delivered,5,1200,North,6000,December,9,1,0,1,0,0,5,,,
ORD-4605,VND-009,Electronics,06/12/2025,10/12/2025,08/12/2025,Delivered,4,1100,North,4400,December,2,-2,0,0,0,1,4,,,
ORD-4606,VND-001,Electronics,06/12/2025,12/12/2025,,Cancelled,2,2400,South,4800,December,,,1,0,0,0,0,,,
ORD-4607,VND-013,Office Supplies,06/12/2025,13/12/2025,14/12/2025,Delivered,77,22,South,1694,December,8,1,0,1,0,0,77,,,
ORD-4608,VND-002,Office Supplies,06/12/2025,11/12/2025,10/12/2025,Delivered,27,500,West,13500,December,4,-1,0,0,0,1,27,,,
ORD-4609,VND-013,Apparel,06/12/2025,14/12/2025,14/12/2025,Delivered,31,220,Central,6820,December,8,0,0,0,1,0,31,,,
ORD-4610,VND-006,Apparel,06/12/2025,10/12/2025,11/12/2025,Delivered,36,220,Central,7920,December,5,1,0,1,0,0,36,,,
ORD-4611,VND-005,Office Supplies,06/12/2025,14/12/2025,14/12/2025,Delivered,89,50,West,4450,December,8,0,0,0,1,0,89,,,
ORD-4612,VND-011,Apparel,06/12/2025,11/12/2025,11/12/2025,Delivered,16,220,West,3520,December,5,0,0,0,1,0,16,,,
ORD-4613,VND-007,Electronics,06/12/2025,14/12/2025,,Cancelled,8,7200,North,57600,December,,,1,0,0,0,0,,,
ORD-4614,VND-003,Furniture,06/12/2025,10/12/2025,,Cancelled,1,6500,West,6500,December,,,1,0,0,0,0,,,
ORD-4615,VND-003,Apparel,06/12/2025,11/12/2025,14/12/2025,Delivered,42,195,South,8190,December,8,3,0,1,0,0,42,,,
ORD-4616,VND-010,Office Supplies,06/12/2025,11/12/2025,09/12/2025,Delivered,15,40,East,600,December,3,-2,0,0,0,1,15,,,
ORD-4617,VND-002,Apparel,06/12/2025,11/12/2025,13/12/2025,Delivered,18,250,South,4500,December,7,2,0,1,0,0,18,,,
ORD-4618,VND-013,Apparel,06/12/2025,11/12/2025,12/12/2025,Delivered,35,180,West,6300,December,6,1,0,1,0,0,35,,,
ORD-4619,VND-003,Apparel,06/12/2025,12/12/2025,14/12/2025,Delivered,20,90,Central,1800,December,8,2,0,1,0,0,20,,,
ORD-4620,VND-010,Furniture,06/12/2025,10/12/2025,12/12/2025,Delivered,2,8000,South,16000,December,6,2,0,1,0,0,2,,,
ORD-4621,VND-001,Electronics,06/12/2025,13/12/2025,12/12/2025,Delivered,2,7200,Central,14400,December,6,-1,0,0,0,1,2,,,
ORD-4622,VND-005,Office Supplies,06/12/2025,11/12/2025,,In Transit,26,500,South,13000,December,,,1,0,0,0,0,,,
ORD-4623,VND-014,Furniture,07/12/2025,16/12/2025,18/12/2025,Delivered,1,14000,Central,14000,December,11,2,0,1,0,0,1,,,
ORD-4624,VND-015,Office Supplies,07/12/2025,12/12/2025,11/12/2025,Delivered,98,50,International,4900,December,4,-1,0,0,0,1,98,,,
ORD-4625,VND-012,Office Supplies,07/12/2025,14/12/2025,12/12/2025,Delivered,84,50,South,4200,December,5,-2,0,0,0,1,84,,,
ORD-4626,VND-005,Office Supplies,07/12/2025,16/12/2025,,Cancelled,44,15,Central,660,December,,,1,0,0,0,0,,,
ORD-4627,VND-012,Furniture,07/12/2025,16/12/2025,,Cancelled,3,18000,East,54000,December,,,1,0,0,0,0,,,
ORD-4628,VND-011,Electronics,07/12/2025,16/12/2025,16/12/2025,Delivered,7,45000,North,315000,December,9,0,0,0,1,0,7,,,
ORD-4629,VND-007,Office Supplies,07/12/2025,15/12/2025,13/12/2025,Delivered,52,45,South,2340,December,6,-2,0,0,0,1,52,,,
ORD-4630,VND-004,Electronics,07/12/2025,13/12/2025,11/12/2025,Delivered,8,3000,East,24000,December,4,-2,0,0,0,1,8,,,
ORD-4631,VND-003,Electronics,07/12/2025,15/12/2025,18/12/2025,Delivered,1,29000,North,29000,December,11,3,0,1,0,0,1,,,
ORD-4632,VND-001,Apparel,07/12/2025,14/12/2025,15/12/2025,Delivered,33,90,South,2970,December,8,1,0,1,0,0,33,,,
ORD-4633,VND-012,Furniture,07/12/2025,14/12/2025,12/12/2025,Delivered,3,18000,East,54000,December,5,-2,0,0,0,1,3,,,
ORD-4634,VND-015,Furniture,07/12/2025,15/12/2025,14/12/2025,Delivered,3,14000,East,42000,December,7,-1,0,0,0,1,3,,,
ORD-4635,VND-008,Apparel,07/12/2025,12/12/2025,13/12/2025,Delivered,33,110,International,3630,December,6,1,0,1,0,0,33,,,
ORD-4636,VND-013,Apparel,07/12/2025,11/12/2025,10/12/2025,Delivered,6,130,East,780,December,3,-1,0,0,0,1,6,,,
ORD-4637,VND-003,Electronics,07/12/2025,11/12/2025,,Cancelled,6,7200,International,43200,December,,,1,0,0,0,0,,,
ORD-4638,VND-013,Office Supplies,07/12/2025,15/12/2025,16/12/2025,Delivered,47,12,West,564,December,9,1,0,1,0,0,47,,,
